election_date,election_type,election_type_label,party,county,counted_votes
2019-10-08,OTH,5 Other / Special / Local,IND,ESC,18
2019-10-08,OTH,5 Other / Special / Local,IND,SAN,243
2019-10-08,OTH,5 Other / Special / Local,IND,SUM,13
2019-10-08,OTH,5 Other / Special / Local,LPF,SAN,53
2019-10-08,OTH,5 Other / Special / Local,NPA,ESC,66
2019-10-08,OTH,5 Other / Special / Local,NPA,HIL,12
2019-10-08,OTH,5 Other / Special / Local,NPA,OKA,25
2019-10-08,OTH,5 Other / Special / Local,NPA,SAN,1957
2019-10-08,OTH,5 Other / Special / Local,NPA,SUM,152
2019-10-08,OTH,5 Other / Special / Local,REP,BAY,17
2019-10-08,OTH,5 Other / Special / Local,REP,BRE,26
2019-10-08,OTH,5 Other / Special / Local,REP,DUV,14
2019-10-08,OTH,5 Other / Special / Local,REP,ESC,418
2019-10-08,OTH,5 Other / Special / Local,REP,HIL,17
2019-10-08,OTH,5 Other / Special / Local,REP,JAC,10
2019-10-08,OTH,5 Other / Special / Local,REP,LAK,25
2019-10-08,OTH,5 Other / Special / Local,REP,LEO,18
2019-10-08,OTH,5 Other / Special / Local,REP,MRN,20
2019-10-08,OTH,5 Other / Special / Local,REP,OKA,112
2019-10-08,OTH,5 Other / Special / Local,REP,ORA,11
2019-10-08,OTH,5 Other / Special / Local,REP,PAS,20
2019-10-08,OTH,5 Other / Special / Local,REP,POL,15
2019-10-08,OTH,5 Other / Special / Local,REP,SAN,16015
2019-10-08,OTH,5 Other / Special / Local,REP,STJ,15
2019-10-08,OTH,5 Other / Special / Local,REP,SUM,494
2019-10-08,OTH,5 Other / Special / Local,REP,WAL,35
2019-11-05,OTH,5 Other / Special / Local,DEM,ALA,73
2019-11-05,OTH,5 Other / Special / Local,DEM,BRE,5241
2019-11-05,OTH,5 Other / Special / Local,DEM,BRO,396
2019-11-05,OTH,5 Other / Special / Local,DEM,CHA,741
2019-11-05,OTH,5 Other / Special / Local,DEM,CIT,49
2019-11-05,OTH,5 Other / Special / Local,DEM,CLL,29
2019-11-05,OTH,5 Other / Special / Local,DEM,DAD,10353
2019-11-05,OTH,5 Other / Special / Local,DEM,DUV,61
2019-11-05,OTH,5 Other / Special / Local,DEM,ESC,10
2019-11-05,OTH,5 Other / Special / Local,DEM,FLA,17
2019-11-05,OTH,5 Other / Special / Local,DEM,HER,42
2019-11-05,OTH,5 Other / Special / Local,DEM,HIG,296
2019-11-05,OTH,5 Other / Special / Local,DEM,HIL,365
2019-11-05,OTH,5 Other / Special / Local,DEM,IND,1199
2019-11-05,OTH,5 Other / Special / Local,DEM,LAK,2197
2019-11-05,OTH,5 Other / Special / Local,DEM,LEE,84
2019-11-05,OTH,5 Other / Special / Local,DEM,LEO,67
2019-11-05,OTH,5 Other / Special / Local,DEM,MAN,385
2019-11-05,OTH,5 Other / Special / Local,DEM,MON,339
2019-11-05,OTH,5 Other / Special / Local,DEM,MRN,114
2019-11-05,OTH,5 Other / Special / Local,DEM,MRT,26
2019-11-05,OTH,5 Other / Special / Local,DEM,NAS,19
2019-11-05,OTH,5 Other / Special / Local,DEM,ORA,353
2019-11-05,OTH,5 Other / Special / Local,DEM,OSC,35
2019-11-05,OTH,5 Other / Special / Local,DEM,PAL,143
2019-11-05,OTH,5 Other / Special / Local,DEM,PAS,150
2019-11-05,OTH,5 Other / Special / Local,DEM,PIN,16690
2019-11-05,OTH,5 Other / Special / Local,DEM,POL,4442
2019-11-05,OTH,5 Other / Special / Local,DEM,SAR,67
2019-11-05,OTH,5 Other / Special / Local,DEM,SEM,1808
2019-11-05,OTH,5 Other / Special / Local,DEM,STJ,43
2019-11-05,OTH,5 Other / Special / Local,DEM,STL,35
2019-11-05,OTH,5 Other / Special / Local,DEM,SUM,42
2019-11-05,OTH,5 Other / Special / Local,DEM,VOL,288
2019-11-05,OTH,5 Other / Special / Local,GRE,BRE,12
2019-11-05,OTH,5 Other / Special / Local,GRE,DAD,11
2019-11-05,OTH,5 Other / Special / Local,GRE,PIN,20
2019-11-05,OTH,5 Other / Special / Local,IND,BRE,239
2019-11-05,OTH,5 Other / Special / Local,IND,BRO,27
2019-11-05,OTH,5 Other / Special / Local,IND,CHA,67
2019-11-05,OTH,5 Other / Special / Local,IND,DAD,352
2019-11-05,OTH,5 Other / Special / Local,IND,IND,63
2019-11-05,OTH,5 Other / Special / Local,IND,LAK,80
2019-11-05,OTH,5 Other / Special / Local,IND,LEE,10
2019-11-05,OTH,5 Other / Special / Local,IND,MAN,16
2019-11-05,OTH,5 Other / Special / Local,IND,MRN,13
2019-11-05,OTH,5 Other / Special / Local,IND,PAL,11
2019-11-05,OTH,5 Other / Special / Local,IND,PIN,328
2019-11-05,OTH,5 Other / Special / Local,IND,POL,137
2019-11-05,OTH,5 Other / Special / Local,IND,SEM,86
2019-11-05,OTH,5 Other / Special / Local,IND,STL,10
2019-11-05,OTH,5 Other / Special / Local,IND,VOL,19
2019-11-05,OTH,5 Other / Special / Local,LPF,BRE,28
2019-11-05,OTH,5 Other / Special / Local,LPF,DAD,27
2019-11-05,OTH,5 Other / Special / Local,LPF,LAK,10
2019-11-05,OTH,5 Other / Special / Local,LPF,PIN,57
2019-11-05,OTH,5 Other / Special / Local,LPF,POL,21
2019-11-05,OTH,5 Other / Special / Local,LPF,SEM,13
2019-11-05,OTH,5 Other / Special / Local,NPA,ALA,44
2019-11-05,OTH,5 Other / Special / Local,NPA,BRE,2274
2019-11-05,OTH,5 Other / Special / Local,NPA,BRO,234
2019-11-05,OTH,5 Other / Special / Local,NPA,CHA,599
2019-11-05,OTH,5 Other / Special / Local,NPA,CIT,27
2019-11-05,OTH,5 Other / Special / Local,NPA,CLL,23
2019-11-05,OTH,5 Other / Special / Local,NPA,DAD,6473
2019-11-05,OTH,5 Other / Special / Local,NPA,DUV,27
2019-11-05,OTH,5 Other / Special / Local,NPA,FLA,10
2019-11-05,OTH,5 Other / Special / Local,NPA,HER,21
2019-11-05,OTH,5 Other / Special / Local,NPA,HIG,70
2019-11-05,OTH,5 Other / Special / Local,NPA,HIL,137
2019-11-05,OTH,5 Other / Special / Local,NPA,IND,727
2019-11-05,OTH,5 Other / Special / Local,NPA,LAK,1183
2019-11-05,OTH,5 Other / Special / Local,NPA,LEE,56
2019-11-05,OTH,5 Other / Special / Local,NPA,LEO,10
2019-11-05,OTH,5 Other / Special / Local,NPA,MAN,206
2019-11-05,OTH,5 Other / Special / Local,NPA,MON,189
2019-11-05,OTH,5 Other / Special / Local,NPA,MRN,59
2019-11-05,OTH,5 Other / Special / Local,NPA,MRT,25
2019-11-05,OTH,5 Other / Special / Local,NPA,OKA,10
2019-11-05,OTH,5 Other / Special / Local,NPA,ORA,126
2019-11-05,OTH,5 Other / Special / Local,NPA,OSC,39
2019-11-05,OTH,5 Other / Special / Local,NPA,PAL,85
2019-11-05,OTH,5 Other / Special / Local,NPA,PAS,58
2019-11-05,OTH,5 Other / Special / Local,NPA,PIN,4262
2019-11-05,OTH,5 Other / Special / Local,NPA,POL,1389
2019-11-05,OTH,5 Other / Special / Local,NPA,SAR,49
2019-11-05,OTH,5 Other / Special / Local,NPA,SEM,1058
2019-11-05,OTH,5 Other / Special / Local,NPA,STJ,18
2019-11-05,OTH,5 Other / Special / Local,NPA,STL,26
2019-11-05,OTH,5 Other / Special / Local,NPA,SUM,34
2019-11-05,OTH,5 Other / Special / Local,NPA,VOL,149
2019-11-05,OTH,5 Other / Special / Local,REP,ALA,45
2019-11-05,OTH,5 Other / Special / Local,REP,BRE,6491
2019-11-05,OTH,5 Other / Special / Local,REP,BRO,317
2019-11-05,OTH,5 Other / Special / Local,REP,CHA,2222
2019-11-05,OTH,5 Other / Special / Local,REP,CIT,133
2019-11-05,OTH,5 Other / Special / Local,REP,CLA,20
2019-11-05,OTH,5 Other / Special / Local,REP,CLL,72
2019-11-05,OTH,5 Other / Special / Local,REP,CLM,14
2019-11-05,OTH,5 Other / Special / Local,REP,DAD,13212
2019-11-05,OTH,5 Other / Special / Local,REP,DUV,54
2019-11-05,OTH,5 Other / Special / Local,REP,ESC,13
2019-11-05,OTH,5 Other / Special / Local,REP,FLA,29
2019-11-05,OTH,5 Other / Special / Local,REP,GIL,10
2019-11-05,OTH,5 Other / Special / Local,REP,HEN,12
2019-11-05,OTH,5 Other / Special / Local,REP,HER,67
2019-11-05,OTH,5 Other / Special / Local,REP,HIG,354
2019-11-05,OTH,5 Other / Special / Local,REP,HIL,262
2019-11-05,OTH,5 Other / Special / Local,REP,IND,2667
2019-11-05,OTH,5 Other / Special / Local,REP,LAK,3615
2019-11-05,OTH,5 Other / Special / Local,REP,LEE,189
2019-11-05,OTH,5 Other / Special / Local,REP,LEO,35
2019-11-05,OTH,5 Other / Special / Local,REP,LEV,16
2019-11-05,OTH,5 Other / Special / Local,REP,MAN,694
2019-11-05,OTH,5 Other / Special / Local,REP,MON,739
2019-11-05,OTH,5 Other / Special / Local,REP,MRN,219
2019-11-05,OTH,5 Other / Special / Local,REP,MRT,63
2019-11-05,OTH,5 Other / Special / Local,REP,NAS,13
2019-11-05,OTH,5 Other / Special / Local,REP,OKA,20
2019-11-05,OTH,5 Other / Special / Local,REP,ORA,220
2019-11-05,OTH,5 Other / Special / Local,REP,OSC,54
2019-11-05,OTH,5 Other / Special / Local,REP,PAL,147
2019-11-05,OTH,5 Other / Special / Local,REP,PAS,144
2019-11-05,OTH,5 Other / Special / Local,REP,PIN,9106
2019-11-05,OTH,5 Other / Special / Local,REP,POL,5947
2019-11-05,OTH,5 Other / Special / Local,REP,PUT,16
2019-11-05,OTH,5 Other / Special / Local,REP,SAN,16
2019-11-05,OTH,5 Other / Special / Local,REP,SAR,129
2019-11-05,OTH,5 Other / Special / Local,REP,SEM,2658
2019-11-05,OTH,5 Other / Special / Local,REP,STJ,51
2019-11-05,OTH,5 Other / Special / Local,REP,STL,86
2019-11-05,OTH,5 Other / Special / Local,REP,SUM,93
2019-11-05,OTH,5 Other / Special / Local,REP,SUW,14
2019-11-05,OTH,5 Other / Special / Local,REP,VOL,446
2019-11-05,OTH,5 Other / Special / Local,REP,WAL,13
2019-11-19,OTH,5 Other / Special / Local,DEM,ALA,18
2019-11-19,OTH,5 Other / Special / Local,DEM,BRE,10
2019-11-19,OTH,5 Other / Special / Local,DEM,BRO,163
2019-11-19,OTH,5 Other / Special / Local,DEM,DAD,5100
2019-11-19,OTH,5 Other / Special / Local,DEM,DUV,15
2019-11-19,OTH,5 Other / Special / Local,DEM,HIL,18
2019-11-19,OTH,5 Other / Special / Local,DEM,LEE,20
2019-11-19,OTH,5 Other / Special / Local,DEM,MRN,1074
2019-11-19,OTH,5 Other / Special / Local,DEM,ORA,22
2019-11-19,OTH,5 Other / Special / Local,DEM,PAL,44
2019-11-19,OTH,5 Other / Special / Local,DEM,PIN,15
2019-11-19,OTH,5 Other / Special / Local,IND,BRO,11
2019-11-19,OTH,5 Other / Special / Local,IND,DAD,171
2019-11-19,OTH,5 Other / Special / Local,IND,MRN,18
2019-11-19,OTH,5 Other / Special / Local,LPF,DAD,16
2019-11-19,OTH,5 Other / Special / Local,NPA,BRO,132
2019-11-19,OTH,5 Other / Special / Local,NPA,DAD,3695
2019-11-19,OTH,5 Other / Special / Local,NPA,HIL,10
2019-11-19,OTH,5 Other / Special / Local,NPA,LEE,17
2019-11-19,OTH,5 Other / Special / Local,NPA,MRN,208
2019-11-19,OTH,5 Other / Special / Local,NPA,PAL,32
2019-11-19,OTH,5 Other / Special / Local,REP,BRE,12
2019-11-19,OTH,5 Other / Special / Local,REP,BRO,182
2019-11-19,OTH,5 Other / Special / Local,REP,CHA,11
2019-11-19,OTH,5 Other / Special / Local,REP,CLL,15
2019-11-19,OTH,5 Other / Special / Local,REP,DAD,9334
2019-11-19,OTH,5 Other / Special / Local,REP,HEN,10
2019-11-19,OTH,5 Other / Special / Local,REP,HIG,11
2019-11-19,OTH,5 Other / Special / Local,REP,HIL,22
2019-11-19,OTH,5 Other / Special / Local,REP,LEE,46
2019-11-19,OTH,5 Other / Special / Local,REP,MAN,12
2019-11-19,OTH,5 Other / Special / Local,REP,MRN,1240
2019-11-19,OTH,5 Other / Special / Local,REP,ORA,17
2019-11-19,OTH,5 Other / Special / Local,REP,PAL,59
2019-11-19,OTH,5 Other / Special / Local,REP,POL,15
2019-11-19,OTH,5 Other / Special / Local,REP,SEM,10
2019-11-19,OTH,5 Other / Special / Local,REP,STL,22
2019-11-26,OTH,5 Other / Special / Local,DEM,CLL,10
2019-11-26,OTH,5 Other / Special / Local,REP,CLL,23
2019-12-03,OTH,5 Other / Special / Local,DEM,HIL,18
2019-12-03,OTH,5 Other / Special / Local,DEM,LEV,17
2019-12-03,OTH,5 Other / Special / Local,DEM,MAN,51
2019-12-03,OTH,5 Other / Special / Local,DEM,ORA,38
2019-12-03,OTH,5 Other / Special / Local,DEM,PIN,19
2019-12-03,OTH,5 Other / Special / Local,DEM,POL,2609
2019-12-03,OTH,5 Other / Special / Local,IND,POL,81
2019-12-03,OTH,5 Other / Special / Local,LPF,POL,15
2019-12-03,OTH,5 Other / Special / Local,NPA,HIL,10
2019-12-03,OTH,5 Other / Special / Local,NPA,MAN,12
2019-12-03,OTH,5 Other / Special / Local,NPA,POL,850
2019-12-03,OTH,5 Other / Special / Local,REP,HIL,22
2019-12-03,OTH,5 Other / Special / Local,REP,LAK,10
2019-12-03,OTH,5 Other / Special / Local,REP,LEV,24
2019-12-03,OTH,5 Other / Special / Local,REP,MAN,67
2019-12-03,OTH,5 Other / Special / Local,REP,MRN,11
2019-12-03,OTH,5 Other / Special / Local,REP,PAS,12
2019-12-03,OTH,5 Other / Special / Local,REP,PIN,15
2019-12-03,OTH,5 Other / Special / Local,REP,POL,4015
2019-12-17,OTH,5 Other / Special / Local,DEM,BRO,16
2019-12-17,OTH,5 Other / Special / Local,DEM,DAD,74
2019-12-17,OTH,5 Other / Special / Local,NPA,DAD,36
2019-12-17,OTH,5 Other / Special / Local,REP,DAD,33
2020-01-07,OTH,5 Other / Special / Local,DEM,BRO,12
2020-01-07,OTH,5 Other / Special / Local,DEM,DAD,187
2020-01-07,OTH,5 Other / Special / Local,NPA,DAD,90
2020-01-07,OTH,5 Other / Special / Local,REP,DAD,64
2020-01-28,OTH,5 Other / Special / Local,DEM,DAD,400
2020-01-28,OTH,5 Other / Special / Local,NPA,DAD,44
2020-01-28,OTH,5 Other / Special / Local,REP,DAD,29
2020-02-11,OTH,5 Other / Special / Local,DEM,ALA,11
2020-02-11,OTH,5 Other / Special / Local,DEM,BRO,10
2020-02-11,OTH,5 Other / Special / Local,DEM,DAD,906
2020-02-11,OTH,5 Other / Special / Local,NPA,DAD,370
2020-02-11,OTH,5 Other / Special / Local,REP,DAD,549
2020-02-18,OTH,5 Other / Special / Local,DEM,DAD,387
2020-02-18,OTH,5 Other / Special / Local,NPA,DAD,33
2020-02-18,OTH,5 Other / Special / Local,REP,DAD,31
2020-03-10,OTH,5 Other / Special / Local,DEM,HIG,131
2020-03-10,OTH,5 Other / Special / Local,NPA,HIG,36
2020-03-10,OTH,5 Other / Special / Local,REP,HIG,336
2020-03-17,OTH,5 Other / Special / Local,DEM,HAM,15
2020-03-17,OTH,5 Other / Special / Local,DEM,LEV,52
2020-03-17,OTH,5 Other / Special / Local,NPA,LEV,31
2020-03-17,OTH,5 Other / Special / Local,REP,HAM,54
2020-03-17,OTH,5 Other / Special / Local,REP,LEV,161
2020-03-17,PPP,3 Presidential Preference Primary,AMF,BRO,22
2020-03-17,PPP,3 Presidential Preference Primary,AMF,DAD,14
2020-03-17,PPP,3 Presidential Preference Primary,AMF,DUV,13
2020-03-17,PPP,3 Presidential Preference Primary,AMF,HIL,15
2020-03-17,PPP,3 Presidential Preference Primary,AMF,ORA,28
2020-03-17,PPP,3 Presidential Preference Primary,AMF,PAL,13
2020-03-17,PPP,3 Presidential Preference Primary,AMF,PAS,11
2020-03-17,PPP,3 Presidential Preference Primary,AMF,PIN,26
2020-03-17,PPP,3 Presidential Preference Primary,AMF,POL,12
2020-03-17,PPP,3 Presidential Preference Primary,ASP,BRO,13
2020-03-17,PPP,3 Presidential Preference Primary,ASP,DUV,17
2020-03-17,PPP,3 Presidential Preference Primary,ASP,ORA,14
2020-03-17,PPP,3 Presidential Preference Primary,ASP,PAL,10
2020-03-17,PPP,3 Presidential Preference Primary,ASP,PAS,11
2020-03-17,PPP,3 Presidential Preference Primary,ASP,PIN,18
2020-03-17,PPP,3 Presidential Preference Primary,BPP,BRO,21
2020-03-17,PPP,3 Presidential Preference Primary,BPP,DUV,10
2020-03-17,PPP,3 Presidential Preference Primary,BPP,HIL,14
2020-03-17,PPP,3 Presidential Preference Primary,BPP,ORA,38
2020-03-17,PPP,3 Presidential Preference Primary,BPP,OSC,21
2020-03-17,PPP,3 Presidential Preference Primary,BPP,PAL,10
2020-03-17,PPP,3 Presidential Preference Primary,BPP,PIN,13
2020-03-17,PPP,3 Presidential Preference Primary,CPF,BRE,12
2020-03-17,PPP,3 Presidential Preference Primary,CPF,BRO,16
2020-03-17,PPP,3 Presidential Preference Primary,CPF,CLL,11
2020-03-17,PPP,3 Presidential Preference Primary,CPF,DUV,25
2020-03-17,PPP,3 Presidential Preference Primary,CPF,HIL,23
2020-03-17,PPP,3 Presidential Preference Primary,CPF,LEE,13
2020-03-17,PPP,3 Presidential Preference Primary,CPF,MRN,11
2020-03-17,PPP,3 Presidential Preference Primary,CPF,ORA,18
2020-03-17,PPP,3 Presidential Preference Primary,CPF,PAL,30
2020-03-17,PPP,3 Presidential Preference Primary,CPF,PAS,10
2020-03-17,PPP,3 Presidential Preference Primary,CPF,PIN,20
2020-03-17,PPP,3 Presidential Preference Primary,CPF,POL,13
2020-03-17,PPP,3 Presidential Preference Primary,CPF,STL,10
2020-03-17,PPP,3 Presidential Preference Primary,CPF,VOL,16
2020-03-17,PPP,3 Presidential Preference Primary,CPP,BRO,13
2020-03-17,PPP,3 Presidential Preference Primary,CPP,DUV,19
2020-03-17,PPP,3 Presidential Preference Primary,CPP,HIL,12
2020-03-17,PPP,3 Presidential Preference Primary,CPP,ORA,14
2020-03-17,PPP,3 Presidential Preference Primary,CPP,OSC,11
2020-03-17,PPP,3 Presidential Preference Primary,CPP,PAL,14
2020-03-17,PPP,3 Presidential Preference Primary,CPP,PAS,10
2020-03-17,PPP,3 Presidential Preference Primary,CPP,PIN,10
2020-03-17,PPP,3 Presidential Preference Primary,CSV,ALA,10
2020-03-17,PPP,3 Presidential Preference Primary,CSV,BRE,32
2020-03-17,PPP,3 Presidential Preference Primary,CSV,BRO,43
2020-03-17,PPP,3 Presidential Preference Primary,CSV,CHA,14
2020-03-17,PPP,3 Presidential Preference Primary,CSV,CIT,19
2020-03-17,PPP,3 Presidential Preference Primary,CSV,CLA,13
2020-03-17,PPP,3 Presidential Preference Primary,CSV,CLL,17
2020-03-17,PPP,3 Presidential Preference Primary,CSV,DAD,21
2020-03-17,PPP,3 Presidential Preference Primary,CSV,DUV,54
2020-03-17,PPP,3 Presidential Preference Primary,CSV,ESC,13
2020-03-17,PPP,3 Presidential Preference Primary,CSV,FLA,18
2020-03-17,PPP,3 Presidential Preference Primary,CSV,HER,15
2020-03-17,PPP,3 Presidential Preference Primary,CSV,HIG,10
2020-03-17,PPP,3 Presidential Preference Primary,CSV,HIL,51
2020-03-17,PPP,3 Presidential Preference Primary,CSV,IND,10
2020-03-17,PPP,3 Presidential Preference Primary,CSV,LAK,21
2020-03-17,PPP,3 Presidential Preference Primary,CSV,LEE,19
2020-03-17,PPP,3 Presidential Preference Primary,CSV,LEO,12
2020-03-17,PPP,3 Presidential Preference Primary,CSV,MAN,10
2020-03-17,PPP,3 Presidential Preference Primary,CSV,MRN,31
2020-03-17,PPP,3 Presidential Preference Primary,CSV,MRT,12
2020-03-17,PPP,3 Presidential Preference Primary,CSV,ORA,55
2020-03-17,PPP,3 Presidential Preference Primary,CSV,OSC,19
2020-03-17,PPP,3 Presidential Preference Primary,CSV,PAL,37
2020-03-17,PPP,3 Presidential Preference Primary,CSV,PAS,32
2020-03-17,PPP,3 Presidential Preference Primary,CSV,PIN,62
2020-03-17,PPP,3 Presidential Preference Primary,CSV,POL,28
2020-03-17,PPP,3 Presidential Preference Primary,CSV,SAR,29
2020-03-17,PPP,3 Presidential Preference Primary,CSV,SEM,30
2020-03-17,PPP,3 Presidential Preference Primary,CSV,STJ,10
2020-03-17,PPP,3 Presidential Preference Primary,CSV,STL,27
2020-03-17,PPP,3 Presidential Preference Primary,CSV,VOL,22
2020-03-17,PPP,3 Presidential Preference Primary,DEM,ALA,29897
2020-03-17,PPP,3 Presidential Preference Primary,DEM,BAK,686
2020-03-17,PPP,3 Presidential Preference Primary,DEM,BAY,6071
2020-03-17,PPP,3 Presidential Preference Primary,DEM,BRA,1179
2020-03-17,PPP,3 Presidential Preference Primary,DEM,BRE,42605
2020-03-17,PPP,3 Presidential Preference Primary,DEM,BRO,147748
2020-03-17,PPP,3 Presidential Preference Primary,DEM,CAL,418
2020-03-17,PPP,3 Presidential Preference Primary,DEM,CHA,10757
2020-03-17,PPP,3 Presidential Preference Primary,DEM,CIT,8338
2020-03-17,PPP,3 Presidential Preference Primary,DEM,CLA,8713
2020-03-17,PPP,3 Presidential Preference Primary,DEM,CLL,16840
2020-03-17,PPP,3 Presidential Preference Primary,DEM,CLM,2856
2020-03-17,PPP,3 Presidential Preference Primary,DEM,DAD,116994
2020-03-17,PPP,3 Presidential Preference Primary,DEM,DES,960
2020-03-17,PPP,3 Presidential Preference Primary,DEM,DIX,380
2020-03-17,PPP,3 Presidential Preference Primary,DEM,DUV,70102
2020-03-17,PPP,3 Presidential Preference Primary,DEM,ESC,20192
2020-03-17,PPP,3 Presidential Preference Primary,DEM,FLA,8572
2020-03-17,PPP,3 Presidential Preference Primary,DEM,FRA,858
2020-03-17,PPP,3 Presidential Preference Primary,DEM,GAD,6993
2020-03-17,PPP,3 Presidential Preference Primary,DEM,GIL,493
2020-03-17,PPP,3 Presidential Preference Primary,DEM,GLA,385
2020-03-17,PPP,3 Presidential Preference Primary,DEM,GUL,648
2020-03-17,PPP,3 Presidential Preference Primary,DEM,HAM,745
2020-03-17,PPP,3 Presidential Preference Primary,DEM,HAR,505
2020-03-17,PPP,3 Presidential Preference Primary,DEM,HEN,1242
2020-03-17,PPP,3 Presidential Preference Primary,DEM,HER,10974
2020-03-17,PPP,3 Presidential Preference Primary,DEM,HIG,4370
2020-03-17,PPP,3 Presidential Preference Primary,DEM,HIL,94155
2020-03-17,PPP,3 Presidential Preference Primary,DEM,HOL,378
2020-03-17,PPP,3 Presidential Preference Primary,DEM,IND,10402
2020-03-17,PPP,3 Presidential Preference Primary,DEM,JAC,2577
2020-03-17,PPP,3 Presidential Preference Primary,DEM,JEF,1642
2020-03-17,PPP,3 Presidential Preference Primary,DEM,LAF,164
2020-03-17,PPP,3 Presidential Preference Primary,DEM,LAK,22774
2020-03-17,PPP,3 Presidential Preference Primary,DEM,LEE,35692
2020-03-17,PPP,3 Presidential Preference Primary,DEM,LEO,36885
2020-03-17,PPP,3 Presidential Preference Primary,DEM,LEV,1919
2020-03-17,PPP,3 Presidential Preference Primary,DEM,LIB,276
2020-03-17,PPP,3 Presidential Preference Primary,DEM,MAD,1594
2020-03-17,PPP,3 Presidential Preference Primary,DEM,MAN,25634
2020-03-17,PPP,3 Presidential Preference Primary,DEM,MON,6191
2020-03-17,PPP,3 Presidential Preference Primary,DEM,MRN,22174
2020-03-17,PPP,3 Presidential Preference Primary,DEM,MRT,9705
2020-03-17,PPP,3 Presidential Preference Primary,DEM,NAS,4683
2020-03-17,PPP,3 Presidential Preference Primary,DEM,OKA,6907
2020-03-17,PPP,3 Presidential Preference Primary,DEM,OKE,1163
2020-03-17,PPP,3 Presidential Preference Primary,DEM,ORA,90770
2020-03-17,PPP,3 Presidential Preference Primary,DEM,OSC,21092
2020-03-17,PPP,3 Presidential Preference Primary,DEM,PAL,119614
2020-03-17,PPP,3 Presidential Preference Primary,DEM,PAS,32343
2020-03-17,PPP,3 Presidential Preference Primary,DEM,PIN,84249
2020-03-17,PPP,3 Presidential Preference Primary,DEM,POL,37132
2020-03-17,PPP,3 Presidential Preference Primary,DEM,PUT,3269
2020-03-17,PPP,3 Presidential Preference Primary,DEM,SAN,6045
2020-03-17,PPP,3 Presidential Preference Primary,DEM,SAR,36769
2020-03-17,PPP,3 Presidential Preference Primary,DEM,SEM,34005
2020-03-17,PPP,3 Presidential Preference Primary,DEM,STJ,17701
2020-03-17,PPP,3 Presidential Preference Primary,DEM,STL,24618
2020-03-17,PPP,3 Presidential Preference Primary,DEM,SUM,9946
2020-03-17,PPP,3 Presidential Preference Primary,DEM,SUW,1585
2020-03-17,PPP,3 Presidential Preference Primary,DEM,TAY,961
2020-03-17,PPP,3 Presidential Preference Primary,DEM,UNI,378
2020-03-17,PPP,3 Presidential Preference Primary,DEM,VOL,36078
2020-03-17,PPP,3 Presidential Preference Primary,DEM,WAK,2259
2020-03-17,PPP,3 Presidential Preference Primary,DEM,WAL,1937
2020-03-17,PPP,3 Presidential Preference Primary,DEM,WAS,825
2020-03-17,PPP,3 Presidential Preference Primary,ECO,BRO,11
2020-03-17,PPP,3 Presidential Preference Primary,FFP,DUV,10
2020-03-17,PPP,3 Presidential Preference Primary,FFP,HIL,10
2020-03-17,PPP,3 Presidential Preference Primary,FFP,ORA,14
2020-03-17,PPP,3 Presidential Preference Primary,FFP,PAL,10
2020-03-17,PPP,3 Presidential Preference Primary,FFP,PIN,18
2020-03-17,PPP,3 Presidential Preference Primary,GRE,ALA,44
2020-03-17,PPP,3 Presidential Preference Primary,GRE,BRE,36
2020-03-17,PPP,3 Presidential Preference Primary,GRE,BRO,82
2020-03-17,PPP,3 Presidential Preference Primary,GRE,CLL,11
