extract_month,county_code,party_affiliation,voter_status,voter_count
2026-05,HIG,LPF,INA,31
2026-05,HIG,NPA,ACT,12209
2026-05,HIG,NPA,INA,4847
2026-05,HIG,PSL,ACT,7
2026-05,HIG,PSL,INA,1
2026-05,HIG,REP,ACT,35441
2026-05,HIG,REP,INA,4026
2026-05,HIL,AMF,ACT,1262
2026-05,HIL,AMF,INA,66
2026-05,HIL,ASP,ACT,542
2026-05,HIL,ASP,INA,42
2026-05,HIL,BPP,ACT,1372
2026-05,HIL,BPP,INA,140
2026-05,HIL,CPF,ACT,1112
2026-05,HIL,CPF,INA,213
2026-05,HIL,CPP,ACT,501
2026-05,HIL,CPP,INA,61
2026-05,HIL,CSV,ACT,2292
2026-05,HIL,CSV,INA,253
2026-05,HIL,DEM,ACT,267189
2026-05,HIL,DEM,INA,77455
2026-05,HIL,ECO,ACT,234
2026-05,HIL,ECO,INA,57
2026-05,HIL,FFP,ACT,135
2026-05,HIL,FFP,INA,15
2026-05,HIL,GRE,ACT,640
2026-05,HIL,GRE,INA,214
2026-05,HIL,IND,ACT,18996
2026-05,HIL,IND,INA,3538
2026-05,HIL,JEF,ACT,9
2026-05,HIL,LPF,ACT,2385
2026-05,HIL,LPF,INA,686
2026-05,HIL,MGT,ACT,3
2026-05,HIL,MGT,INA,1
2026-05,HIL,NPA,ACT,212912
2026-05,HIL,NPA,INA,86844
2026-05,HIL,PSL,ACT,209
2026-05,HIL,PSL,INA,66
2026-05,HIL,REP,ACT,289627
2026-05,HIL,REP,INA,44010
2026-05,HOL,AMF,ACT,15
2026-05,HOL,ASP,ACT,7
2026-05,HOL,CPF,ACT,29
2026-05,HOL,CPF,INA,2
2026-05,HOL,CPP,ACT,10
2026-05,HOL,CSV,ACT,35
2026-05,HOL,DEM,ACT,1497
2026-05,HOL,DEM,INA,355
2026-05,HOL,ECO,ACT,1
2026-05,HOL,ECO,INA,1
2026-05,HOL,GRE,ACT,8
2026-05,HOL,IND,ACT,147
2026-05,HOL,IND,INA,21
2026-05,HOL,LPF,ACT,21
2026-05,HOL,LPF,INA,7
2026-05,HOL,NPA,ACT,1191
2026-05,HOL,NPA,INA,463
2026-05,HOL,PSL,ACT,2
2026-05,HOL,REP,ACT,8264
2026-05,HOL,REP,INA,701
2026-05,IND,AMF,ACT,210
2026-05,IND,AMF,INA,5
2026-05,IND,ASP,ACT,77
2026-05,IND,ASP,INA,4
2026-05,IND,BPP,ACT,57
2026-05,IND,BPP,INA,2
2026-05,IND,CPF,ACT,177
2026-05,IND,CPF,INA,28
2026-05,IND,CPP,ACT,73
2026-05,IND,CPP,INA,6
2026-05,IND,CSV,ACT,434
2026-05,IND,CSV,INA,26
2026-05,IND,DEM,ACT,25917
2026-05,IND,DEM,INA,4554
2026-05,IND,ECO,ACT,32
2026-05,IND,ECO,INA,3
2026-05,IND,FFP,ACT,22
2026-05,IND,FFP,INA,1
2026-05,IND,GRE,ACT,77
2026-05,IND,GRE,INA,16
2026-05,IND,IND,ACT,3586
2026-05,IND,IND,INA,444
2026-05,IND,JEF,ACT,2
2026-05,IND,LPF,ACT,274
2026-05,IND,LPF,INA,45
2026-05,IND,NPA,ACT,24253
2026-05,IND,NPA,INA,5647
2026-05,IND,PSL,ACT,10
2026-05,IND,PSL,INA,1
2026-05,IND,REP,ACT,61998
2026-05,IND,REP,INA,5402
2026-05,JAC,AMF,ACT,48
2026-05,JAC,AMF,INA,1
2026-05,JAC,ASP,ACT,24
2026-05,JAC,ASP,INA,2
2026-05,JAC,BPP,ACT,5
2026-05,JAC,CPF,ACT,48
2026-05,JAC,CPF,INA,6
2026-05,JAC,CPP,ACT,17
2026-05,JAC,CSV,ACT,110
2026-05,JAC,CSV,INA,3
2026-05,JAC,DEM,ACT,7791
2026-05,JAC,DEM,INA,2020
2026-05,JAC,ECO,ACT,6
2026-05,JAC,FFP,ACT,3
2026-05,JAC,GRE,ACT,15
2026-05,JAC,GRE,INA,1
2026-05,JAC,IND,ACT,305
2026-05,JAC,IND,INA,37
2026-05,JAC,LPF,ACT,47
2026-05,JAC,LPF,INA,8
2026-05,JAC,NPA,ACT,2634
2026-05,JAC,NPA,INA,1024
2026-05,JAC,PSL,ACT,6
2026-05,JAC,PSL,INA,2
2026-05,JAC,REP,ACT,15949
2026-05,JAC,REP,INA,1590
2026-05,JEF,AMF,ACT,19
2026-05,JEF,ASP,ACT,4
2026-05,JEF,BPP,ACT,1
2026-05,JEF,CPF,ACT,10
2026-05,JEF,CPP,ACT,3
2026-05,JEF,CSV,ACT,15
2026-05,JEF,CSV,INA,1
2026-05,JEF,DEM,ACT,3771
2026-05,JEF,DEM,INA,331
2026-05,JEF,ECO,ACT,1
2026-05,JEF,FFP,ACT,2
2026-05,JEF,FFP,INA,1
2026-05,JEF,GRE,ACT,1
2026-05,JEF,IND,ACT,152
2026-05,JEF,IND,INA,15
2026-05,JEF,JEF,ACT,1
2026-05,JEF,LPF,ACT,20
2026-05,JEF,NPA,ACT,1159
2026-05,JEF,NPA,INA,143
2026-05,JEF,PSL,ACT,1
2026-05,JEF,REP,ACT,4659
2026-05,JEF,REP,INA,213
2026-05,LAF,CPF,ACT,3
2026-05,LAF,CSV,ACT,7
2026-05,LAF,DEM,ACT,593
2026-05,LAF,DEM,INA,224
2026-05,LAF,GRE,INA,1
2026-05,LAF,IND,ACT,53
2026-05,LAF,IND,INA,6
2026-05,LAF,LPF,ACT,6
2026-05,LAF,LPF,INA,1
2026-05,LAF,NPA,ACT,267
2026-05,LAF,NPA,INA,115
2026-05,LAF,REP,ACT,3290
2026-05,LAF,REP,INA,261
2026-05,LAK,AMF,ACT,303
2026-05,LAK,AMF,INA,1
2026-05,LAK,ASP,ACT,134
2026-05,LAK,ASP,INA,9
2026-05,LAK,BPP,ACT,450
2026-05,LAK,BPP,INA,30
2026-05,LAK,CPF,ACT,386
2026-05,LAK,CPF,INA,61
2026-05,LAK,CPP,ACT,145
2026-05,LAK,CPP,INA,6
2026-05,LAK,CSV,ACT,983
2026-05,LAK,CSV,INA,57
2026-05,LAK,DEM,ACT,67912
2026-05,LAK,DEM,INA,15135
2026-05,LAK,ECO,ACT,78
2026-05,LAK,ECO,INA,24
2026-05,LAK,FFP,ACT,30
2026-05,LAK,FFP,INA,1
2026-05,LAK,GRE,ACT,208
2026-05,LAK,GRE,INA,41
2026-05,LAK,IND,ACT,6764
2026-05,LAK,IND,INA,755
2026-05,LAK,JEF,ACT,1
2026-05,LAK,LPF,ACT,713
2026-05,LAK,LPF,INA,166
2026-05,LAK,MGT,ACT,1
2026-05,LAK,NPA,ACT,65388
2026-05,LAK,NPA,INA,19912
2026-05,LAK,PSL,ACT,36
2026-05,LAK,PSL,INA,13
2026-05,LAK,REP,ACT,131759
2026-05,LAK,REP,INA,15050
2026-05,LEE,AMF,ACT,780
2026-05,LEE,AMF,INA,19
2026-05,LEE,ASP,ACT,288
2026-05,LEE,ASP,INA,12
2026-05,LEE,BPP,ACT,482
2026-05,LEE,BPP,INA,26
2026-05,LEE,CPF,ACT,679
2026-05,LEE,CPF,INA,77
2026-05,LEE,CPP,ACT,282
2026-05,LEE,CPP,INA,11
2026-05,LEE,CSV,ACT,1680
2026-05,LEE,CSV,INA,103
2026-05,LEE,DEM,ACT,104576
2026-05,LEE,DEM,INA,24370
2026-05,LEE,ECO,ACT,159
2026-05,LEE,ECO,INA,17
2026-05,LEE,FFP,ACT,61
2026-05,LEE,FFP,INA,4
2026-05,LEE,GRE,ACT,304
2026-05,LEE,GRE,INA,82
2026-05,LEE,IND,ACT,11934
2026-05,LEE,IND,INA,1476
2026-05,LEE,JEF,ACT,4
2026-05,LEE,JEF,INA,1
2026-05,LEE,LPF,ACT,1051
2026-05,LEE,LPF,INA,262
2026-05,LEE,MGT,ACT,3
2026-05,LEE,NPA,ACT,124907
2026-05,LEE,NPA,INA,36580
2026-05,LEE,PSL,ACT,57
2026-05,LEE,PSL,INA,21
2026-05,LEE,REP,ACT,241283
2026-05,LEE,REP,INA,27673
2026-05,LEO,AMF,ACT,232
2026-05,LEO,ASP,ACT,81
2026-05,LEO,ASP,INA,1
2026-05,LEO,BPP,ACT,71
2026-05,LEO,BPP,INA,3
2026-05,LEO,CPF,ACT,247
2026-05,LEO,CPF,INA,30
2026-05,LEO,CPP,ACT,113
2026-05,LEO,CPP,INA,5
2026-05,LEO,CSV,ACT,410
2026-05,LEO,CSV,INA,16
2026-05,LEO,DEM,ACT,86926
2026-05,LEO,DEM,INA,18992
2026-05,LEO,ECO,ACT,47
2026-05,LEO,ECO,INA,6
2026-05,LEO,FFP,ACT,33
2026-05,LEO,GRE,ACT,145
2026-05,LEO,GRE,INA,47
2026-05,LEO,IND,ACT,3835
2026-05,LEO,IND,INA,484
2026-05,LEO,JEF,ACT,1
2026-05,LEO,LPF,ACT,517
2026-05,LEO,LPF,INA,139
2026-05,LEO,NPA,ACT,35745
2026-05,LEO,NPA,INA,11512
2026-05,LEO,PSL,ACT,51
2026-05,LEO,PSL,INA,7
2026-05,LEO,REP,ACT,54266
2026-05,LEO,REP,INA,6923
2026-05,LEV,AMF,ACT,82
2026-05,LEV,AMF,INA,2
2026-05,LEV,ASP,ACT,33
2026-05,LEV,ASP,INA,3
2026-05,LEV,BPP,ACT,38
2026-05,LEV,BPP,INA,1
2026-05,LEV,CPF,ACT,65
2026-05,LEV,CPF,INA,9
2026-05,LEV,CPP,ACT,20
2026-05,LEV,CPP,INA,3
2026-05,LEV,CSV,ACT,139
2026-05,LEV,CSV,INA,7
2026-05,LEV,DEM,ACT,6049
2026-05,LEV,DEM,INA,1504
2026-05,LEV,ECO,ACT,11
2026-05,LEV,ECO,INA,3
2026-05,LEV,FFP,ACT,5
2026-05,LEV,FFP,INA,1
2026-05,LEV,GRE,ACT,17
2026-05,LEV,GRE,INA,4
2026-05,LEV,IND,ACT,632
2026-05,LEV,IND,INA,105
2026-05,LEV,LPF,ACT,126
2026-05,LEV,LPF,INA,43
2026-05,LEV,NPA,ACT,4037
2026-05,LEV,NPA,INA,1693
2026-05,LEV,PSL,ACT,1
2026-05,LEV,PSL,INA,2
2026-05,LEV,REP,ACT,18425
2026-05,LEV,REP,INA,2044
2026-05,LIB,ASP,ACT,1
2026-05,LIB,CPF,ACT,3
2026-05,LIB,CPP,ACT,2
2026-05,LIB,CSV,ACT,9
2026-05,LIB,DEM,ACT,1192
2026-05,LIB,DEM,INA,199
2026-05,LIB,GRE,INA,1
2026-05,LIB,LPF,ACT,7
2026-05,LIB,NPA,ACT,466
2026-05,LIB,NPA,INA,24
2026-05,LIB,REP,ACT,2850
2026-05,LIB,REP,INA,29
2026-05,MAD,AMF,ACT,4
2026-05,MAD,ASP,ACT,2
2026-05,MAD,BPP,ACT,3
2026-05,MAD,CPF,ACT,14
2026-05,MAD,CPF,INA,1
2026-05,MAD,CPP,ACT,2
2026-05,MAD,CPP,INA,1
2026-05,MAD,CSV,ACT,11
2026-05,MAD,DEM,ACT,3843
2026-05,MAD,DEM,INA,1310
2026-05,MAD,FFP,ACT,1
2026-05,MAD,GRE,ACT,5
2026-05,MAD,IND,ACT,75
2026-05,MAD,IND,INA,11
2026-05,MAD,LPF,ACT,17
2026-05,MAD,LPF,INA,5
2026-05,MAD,NPA,ACT,1207
2026-05,MAD,NPA,INA,527
2026-05,MAD,PSL,INA,1
2026-05,MAD,REP,ACT,5194
2026-05,MAD,REP,INA,699
2026-05,MAN,AMF,ACT,263
2026-05,MAN,AMF,INA,4
2026-05,MAN,ASP,ACT,110
2026-05,MAN,ASP,INA,1
2026-05,MAN,BPP,ACT,150
2026-05,MAN,BPP,INA,7
2026-05,MAN,CPF,ACT,241
2026-05,MAN,CPF,INA,24
2026-05,MAN,CPP,ACT,120
2026-05,MAN,CPP,INA,8
2026-05,MAN,CSV,ACT,773
2026-05,MAN,CSV,INA,36
2026-05,MAN,DEM,ACT,66322
2026-05,MAN,DEM,INA,14070
2026-05,MAN,ECO,ACT,61
2026-05,MAN,ECO,INA,6
2026-05,MAN,FFP,ACT,26
2026-05,MAN,FFP,INA,1
2026-05,MAN,GRE,ACT,160
2026-05,MAN,GRE,INA,46
2026-05,MAN,IND,ACT,7016
2026-05,MAN,IND,INA,681
2026-05,MAN,JEF,ACT,4
2026-05,MAN,LPF,ACT,682
2026-05,MAN,LPF,INA,163
2026-05,MAN,MGT,ACT,1
2026-05,MAN,NPA,ACT,64228
2026-05,MAN,NPA,INA,16145
2026-05,MAN,PSL,ACT,31
2026-05,MAN,PSL,INA,6
2026-05,MAN,REP,ACT,138399
2026-05,MAN,REP,INA,13823
2026-05,MON,AMF,ACT,111
2026-05,MON,AMF,INA,11
2026-05,MON,ASP,ACT,43
2026-05,MON,ASP,INA,3
2026-05,MON,BPP,ACT,29
2026-05,MON,BPP,INA,7
2026-05,MON,CPF,ACT,104
2026-05,MON,CPF,INA,26
2026-05,MON,CPP,ACT,47
2026-05,MON,CPP,INA,6
2026-05,MON,CSV,ACT,229
2026-05,MON,CSV,INA,40
2026-05,MON,DEM,ACT,14709
2026-05,MON,DEM,INA,2045
2026-05,MON,ECO,ACT,42
2026-05,MON,ECO,INA,4
2026-05,MON,FFP,ACT,9
2026-05,MON,GRE,ACT,58
2026-05,MON,GRE,INA,14
2026-05,MON,IND,ACT,1315
2026-05,MON,IND,INA,191
2026-05,MON,JEF,ACT,2
2026-05,MON,LPF,ACT,194
2026-05,MON,LPF,INA,44
2026-05,MON,NPA,ACT,12562
2026-05,MON,NPA,INA,2687
2026-05,MON,PSL,ACT,7
2026-05,MON,PSL,INA,3
2026-05,MON,REP,ACT,24871
2026-05,MON,REP,INA,3821
2026-05,MRN,AMF,ACT,437
2026-05,MRN,AMF,INA,21
2026-05,MRN,ASP,ACT,181
2026-05,MRN,ASP,INA,7
2026-05,MRN,BPP,ACT,585
2026-05,MRN,BPP,INA,28
2026-05,MRN,CPF,ACT,496
2026-05,MRN,CPF,INA,48
2026-05,MRN,CPP,ACT,190
2026-05,MRN,CPP,INA,16
2026-05,MRN,CSV,ACT,1079
2026-05,MRN,CSV,INA,57
2026-05,MRN,DEM,ACT,65874
2026-05,MRN,DEM,INA,16207
2026-05,MRN,ECO,ACT,95
2026-05,MRN,ECO,INA,19
2026-05,MRN,FFP,ACT,39
2026-05,MRN,FFP,INA,1
2026-05,MRN,GRE,ACT,162
2026-05,MRN,GRE,INA,48
2026-05,MRN,IND,ACT,6242
2026-05,MRN,IND,INA,786
2026-05,MRN,JEF,ACT,3
2026-05,MRN,LPF,ACT,749
2026-05,MRN,LPF,INA,186
2026-05,MRN,NPA,ACT,50571
2026-05,MRN,NPA,INA,17764
2026-05,MRN,PSL,ACT,36
2026-05,MRN,PSL,INA,13
2026-05,MRN,REP,ACT,135955
2026-05,MRN,REP,INA,16019
2026-05,MRT,AMF,ACT,165
2026-05,MRT,AMF,INA,4
2026-05,MRT,ASP,ACT,68
2026-05,MRT,ASP,INA,3
2026-05,MRT,BPP,ACT,37
2026-05,MRT,BPP,INA,4
2026-05,MRT,CPF,ACT,188
2026-05,MRT,CPF,INA,16
2026-05,MRT,CPP,ACT,72
2026-05,MRT,CPP,INA,4
2026-05,MRT,CSV,ACT,444
2026-05,MRT,CSV,INA,16
2026-05,MRT,DEM,ACT,23636
2026-05,MRT,DEM,INA,3448
2026-05,MRT,ECO,ACT,45
2026-05,MRT,ECO,INA,2
2026-05,MRT,FFP,ACT,14
2026-05,MRT,FFP,INA,1
2026-05,MRT,GRE,ACT,61
2026-05,MRT,GRE,INA,16
2026-05,MRT,IND,ACT,3662
2026-05,MRT,IND,INA,320
2026-05,MRT,LPF,ACT,264
2026-05,MRT,LPF,INA,37
2026-05,MRT,MGT,ACT,3
2026-05,MRT,NPA,ACT,23988
2026-05,MRT,NPA,INA,4707
2026-05,MRT,PSL,ACT,11
2026-05,MRT,PSL,INA,1
2026-05,MRT,REP,ACT,62767
2026-05,MRT,REP,INA,4708
2026-05,NAS,AMF,ACT,116
2026-05,NAS,AMF,INA,4
2026-05,NAS,ASP,ACT,30
2026-05,NAS,BPP,ACT,33
2026-05,NAS,CPF,ACT,122
2026-05,NAS,CPF,INA,11
2026-05,NAS,CPP,ACT,42
2026-05,NAS,CPP,INA,2
2026-05,NAS,CSV,ACT,282
2026-05,NAS,CSV,INA,20
2026-05,NAS,DEM,ACT,13387
2026-05,NAS,DEM,INA,1773
2026-05,NAS,ECO,ACT,15
2026-05,NAS,ECO,INA,7
2026-05,NAS,FFP,ACT,14
2026-05,NAS,GRE,ACT,52
2026-05,NAS,GRE,INA,10
2026-05,NAS,IND,ACT,2095
2026-05,NAS,IND,INA,203
2026-05,NAS,LPF,ACT,339
2026-05,NAS,LPF,INA,57
2026-05,NAS,NPA,ACT,14752
2026-05,NAS,NPA,INA,2688
2026-05,NAS,PSL,ACT,12
2026-05,NAS,PSL,INA,2
2026-05,NAS,REP,ACT,48659
2026-05,NAS,REP,INA,3566
2026-05,OKA,AMF,ACT,244
2026-05,OKA,AMF,INA,7
2026-05,OKA,ASP,ACT,133
2026-05,OKA,ASP,INA,7
2026-05,OKA,BPP,ACT,119
2026-05,OKA,BPP,INA,3
2026-05,OKA,CPF,ACT,284
2026-05,OKA,CPF,INA,48
2026-05,OKA,CPP,ACT,106
2026-05,OKA,CPP,INA,6
2026-05,OKA,CSV,ACT,668
2026-05,OKA,CSV,INA,42
2026-05,OKA,DEM,ACT,23824
2026-05,OKA,DEM,INA,5096
2026-05,OKA,ECO,ACT,46
2026-05,OKA,ECO,INA,9
2026-05,OKA,FFP,ACT,24
2026-05,OKA,FFP,INA,1
2026-05,OKA,GRE,ACT,95
2026-05,OKA,GRE,INA,22
2026-05,OKA,IND,ACT,3095
2026-05,OKA,IND,INA,591
2026-05,OKA,JEF,ACT,1
2026-05,OKA,LPF,ACT,678
2026-05,OKA,LPF,INA,184
2026-05,OKA,NPA,ACT,30619
2026-05,OKA,NPA,INA,9326
2026-05,OKA,PSL,ACT,22
2026-05,OKA,PSL,INA,7
2026-05,OKA,REP,ACT,85228
2026-05,OKA,REP,INA,10581
2026-05,OKE,AMF,ACT,55
2026-05,OKE,AMF,INA,3
2026-05,OKE,ASP,ACT,19
2026-05,OKE,ASP,INA,2
2026-05,OKE,BPP,ACT,26
2026-05,OKE,BPP,INA,3
2026-05,OKE,CPF,ACT,77
2026-05,OKE,CPF,INA,11
2026-05,OKE,CPP,ACT,21
2026-05,OKE,CPP,INA,2
2026-05,OKE,CSV,ACT,118
2026-05,OKE,CSV,INA,4
2026-05,OKE,DEM,ACT,4266
2026-05,OKE,DEM,INA,1661
2026-05,OKE,ECO,ACT,13
2026-05,OKE,ECO,INA,1
2026-05,OKE,FFP,ACT,4
2026-05,OKE,GRE,ACT,9
2026-05,OKE,GRE,INA,6
2026-05,OKE,IND,ACT,459
2026-05,OKE,IND,INA,105
2026-05,OKE,LPF,ACT,37
2026-05,OKE,LPF,INA,9
2026-05,OKE,NPA,ACT,3115
2026-05,OKE,NPA,INA,1648
2026-05,OKE,PSL,ACT,3
2026-05,OKE,PSL,INA,2
2026-05,OKE,REP,ACT,12213
2026-05,OKE,REP,INA,1805
2026-05,ORA,AMF,ACT,1517
2026-05,ORA,AMF,INA,50
2026-05,ORA,ASP,ACT,690
2026-05,ORA,ASP,INA,74
2026-05,ORA,BPP,ACT,2598
2026-05,ORA,BPP,INA,308
2026-05,ORA,CPF,ACT,1166
2026-05,ORA,CPF,INA,234
2026-05,ORA,CPP,ACT,740
2026-05,ORA,CPP,INA,88
2026-05,ORA,CSV,ACT,2509
2026-05,ORA,CSV,INA,329
2026-05,ORA,DEM,ACT,312390
2026-05,ORA,DEM,INA,60056
2026-05,ORA,ECO,ACT,316
2026-05,ORA,ECO,INA,51
2026-05,ORA,FFP,ACT,181
2026-05,ORA,FFP,INA,9
2026-05,ORA,GRE,ACT,734
2026-05,ORA,GRE,INA,140
2026-05,ORA,IND,ACT,17865
2026-05,ORA,IND,INA,1992
2026-05,ORA,JEF,ACT,4
2026-05,ORA,JEF,INA,1
2026-05,ORA,LPF,ACT,2159
2026-05,ORA,LPF,INA,418
2026-05,ORA,MGT,ACT,5
2026-05,ORA,NPA,ACT,239602
2026-05,ORA,NPA,INA,55710
2026-05,ORA,PSL,ACT,216
2026-05,ORA,PSL,INA,34
2026-05,ORA,REP,ACT,224143
2026-05,ORA,REP,INA,25065
2026-05,ORA,WPF,ACT,2
2026-05,OSC,AMF,ACT,527
2026-05,OSC,AMF,INA,14
2026-05,OSC,ASP,ACT,272
2026-05,OSC,ASP,INA,23
2026-05,OSC,BPP,ACT,1958
2026-05,OSC,BPP,INA,188
2026-05,OSC,CPF,ACT,424
2026-05,OSC,CPF,INA,81
2026-05,OSC,CPP,ACT,244
2026-05,OSC,CPP,INA,27
2026-05,OSC,CSV,ACT,1026
2026-05,OSC,CSV,INA,84
2026-05,OSC,DEM,ACT,80338
2026-05,OSC,DEM,INA,26543
2026-05,OSC,ECO,ACT,113
2026-05,OSC,ECO,INA,22
2026-05,OSC,FFP,ACT,30
2026-05,OSC,FFP,INA,4
2026-05,OSC,GRE,ACT,179
2026-05,OSC,GRE,INA,42
2026-05,OSC,IND,ACT,4107
2026-05,OSC,IND,INA,728
2026-05,OSC,JEF,ACT,1
2026-05,OSC,LPF,ACT,419
2026-05,OSC,LPF,INA,144
2026-05,OSC,MGT,ACT,1
2026-05,OSC,NPA,ACT,69450
2026-05,OSC,NPA,INA,35698
2026-05,OSC,PSL,ACT,49
2026-05,OSC,PSL,INA,12
2026-05,OSC,REP,ACT,68473
2026-05,OSC,REP,INA,11814
2026-05,OSC,WPF,ACT,1
2026-05,PAL,AMF,ACT,1045
2026-05,PAL,AMF,INA,16
2026-05,PAL,ASP,ACT,416
2026-05,PAL,ASP,INA,16
2026-05,PAL,BPP,ACT,479
2026-05,PAL,BPP,INA,48
2026-05,PAL,CPF,ACT,1042
2026-05,PAL,CPF,INA,171
2026-05,PAL,CPP,ACT,503
2026-05,PAL,CPP,INA,42
2026-05,PAL,CSV,ACT,2179
2026-05,PAL,CSV,INA,182
2026-05,PAL,DEM,ACT,305217
2026-05,PAL,DEM,INA,86174
2026-05,PAL,ECO,ACT,245
2026-05,PAL,ECO,INA,51
2026-05,PAL,FFP,ACT,83
2026-05,PAL,FFP,INA,6
2026-05,PAL,GRE,ACT,476
2026-05,PAL,GRE,INA,169
2026-05,PAL,IND,ACT,25458
2026-05,PAL,IND,INA,4128
2026-05,PAL,JEF,ACT,8
2026-05,PAL,LPF,ACT,1556
2026-05,PAL,LPF,INA,552
2026-05,PAL,MGT,ACT,3
2026-05,PAL,NPA,ACT,232324
2026-05,PAL,NPA,INA,82976
2026-05,PAL,PSL,ACT,91
2026-05,PAL,PSL,INA,37
2026-05,PAL,REP,ACT,295133
2026-05,PAL,REP,INA,48630
2026-05,PAL,WPF,ACT,1
2026-05,PAS,AMF,ACT,803
2026-05,PAS,AMF,INA,20
2026-05,PAS,ASP,ACT,317
2026-05,PAS,ASP,INA,25
2026-05,PAS,BPP,ACT,733
2026-05,PAS,BPP,INA,39
2026-05,PAS,CPF,ACT,736
2026-05,PAS,CPF,INA,85
2026-05,PAS,CPP,ACT,358
2026-05,PAS,CPP,INA,29
2026-05,PAS,CSV,ACT,1883
2026-05,PAS,CSV,INA,101
2026-05,PAS,DEM,ACT,98175
2026-05,PAS,DEM,INA,22339
2026-05,PAS,ECO,ACT,131
2026-05,PAS,ECO,INA,24
2026-05,PAS,FFP,ACT,68
2026-05,PAS,FFP,INA,2
2026-05,PAS,GRE,ACT,329
2026-05,PAS,GRE,INA,79
2026-05,PAS,IND,ACT,10727
2026-05,PAS,IND,INA,1461
2026-05,PAS,JEF,ACT,5
2026-05,PAS,LPF,ACT,1234
2026-05,PAS,LPF,INA,266
2026-05,PAS,MGT,ACT,1
2026-05,PAS,NPA,ACT,100512
2026-05,PAS,NPA,INA,31993
2026-05,PAS,PSL,ACT,74
2026-05,PAS,PSL,INA,19
2026-05,PAS,REP,ACT,179135
2026-05,PAS,REP,INA,23052
2026-05,PIN,AMF,ACT,775
2026-05,PIN,AMF,INA,31
2026-05,PIN,ASP,ACT,295
2026-05,PIN,ASP,INA,10
2026-05,PIN,BPP,ACT,373
2026-05,PIN,BPP,INA,30
2026-05,PIN,CPF,ACT,719
2026-05,PIN,CPF,INA,160
2026-05,PIN,CPP,ACT,367
2026-05,PIN,CPP,INA,33
2026-05,PIN,CSV,ACT,1577
2026-05,PIN,CSV,INA,112
2026-05,PIN,DEM,ACT,188050
2026-05,PIN,DEM,INA,43921
2026-05,PIN,ECO,ACT,185
2026-05,PIN,ECO,INA,22
2026-05,PIN,FFP,ACT,97
2026-05,PIN,FFP,INA,5
2026-05,PIN,GRE,ACT,529
2026-05,PIN,GRE,INA,204
2026-05,PIN,IND,ACT,15058
2026-05,PIN,IND,INA,2323
2026-05,PIN,JEF,ACT,2
2026-05,PIN,LPF,ACT,2065
2026-05,PIN,LPF,INA,571
2026-05,PIN,MGT,ACT,3
2026-05,PIN,NPA,ACT,151904
2026-05,PIN,NPA,INA,53022
2026-05,PIN,PSL,ACT,135
2026-05,PIN,PSL,INA,34
2026-05,PIN,REP,ACT,237334
2026-05,PIN,REP,INA,33599
2026-05,POL,AMF,ACT,729
2026-05,POL,AMF,INA,5
2026-05,POL,ASP,ACT,332
2026-05,POL,ASP,INA,10
2026-05,POL,BPP,ACT,1920
2026-05,POL,BPP,INA,46
2026-05,POL,CPF,ACT,784
2026-05,POL,CPF,INA,96
2026-05,POL,CPP,ACT,354
2026-05,POL,CPP,INA,18
2026-05,POL,CSV,ACT,1626
2026-05,POL,CSV,INA,64
2026-05,POL,DEM,ACT,130651
2026-05,POL,DEM,INA,32968
2026-05,POL,ECO,ACT,139
2026-05,POL,ECO,INA,24
2026-05,POL,FFP,ACT,94
2026-05,POL,FFP,INA,4
2026-05,POL,GRE,ACT,316
2026-05,POL,GRE,INA,78
2026-05,POL,IND,ACT,10480
2026-05,POL,IND,INA,1738
2026-05,POL,JEF,ACT,2
2026-05,POL,LPF,ACT,1210
2026-05,POL,LPF,INA,343
2026-05,POL,MGT,ACT,1
2026-05,POL,NPA,ACT,110694
2026-05,POL,NPA,INA,43702
2026-05,POL,PSL,ACT,82
2026-05,POL,PSL,INA,27
2026-05,POL,REP,ACT,190686
2026-05,POL,REP,INA,24166
2026-05,POL,WPF,ACT,1
2026-05,PUT,AMF,ACT,86
2026-05,PUT,AMF,INA,5
2026-05,PUT,ASP,ACT,36
2026-05,PUT,ASP,INA,1
2026-05,PUT,BPP,ACT,29
2026-05,PUT,BPP,INA,2
2026-05,PUT,CPF,ACT,101
2026-05,PUT,CPF,INA,8
2026-05,PUT,CPP,ACT,38
2026-05,PUT,CPP,INA,3
2026-05,PUT,CSV,ACT,199
2026-05,PUT,CSV,INA,11
2026-05,PUT,DEM,ACT,10488
2026-05,PUT,DEM,INA,3687
2026-05,PUT,ECO,ACT,17
2026-05,PUT,ECO,INA,3
2026-05,PUT,FFP,ACT,3
2026-05,PUT,GRE,ACT,38
2026-05,PUT,GRE,INA,12
2026-05,PUT,IND,ACT,733
2026-05,PUT,IND,INA,147
2026-05,PUT,JEF,ACT,2
2026-05,PUT,LPF,ACT,98
2026-05,PUT,LPF,INA,34
2026-05,PUT,NPA,ACT,6953
2026-05,PUT,NPA,INA,3626
2026-05,PUT,PSL,ACT,4
2026-05,PUT,PSL,INA,3
2026-05,PUT,REP,ACT,25609
2026-05,PUT,REP,INA,3473
2026-05,SAN,AMF,ACT,223
2026-05,SAN,AMF,INA,4
2026-05,SAN,ASP,ACT,88
2026-05,SAN,ASP,INA,1
2026-05,SAN,BPP,ACT,56
2026-05,SAN,BPP,INA,1
