extract_month,zip_code,party_affiliation,voter_count
2026-03,32210,DEM,14474
2026-03,32210,GRE,50
2026-03,32210,IND,783
2026-03,32210,LPF,142
2026-03,32210,NPA,7907
2026-03,32210,PSL,11
2026-03,32210,REP,12162
2026-03,322101419,DEM,16
2026-03,322109273,DEM,10
2026-03,32211,AMF,29
2026-03,32211,ASP,16
2026-03,32211,BPP,47
2026-03,32211,CPF,39
2026-03,32211,CPP,26
2026-03,32211,CSV,72
2026-03,32211,DEM,6921
2026-03,32211,GRE,16
2026-03,32211,IND,403
2026-03,32211,LPF,76
2026-03,32211,NPA,4481
2026-03,32211,REP,5920
2026-03,322114367,DEM,10
2026-03,322114422,DEM,16
2026-03,32212,DEM,195
2026-03,32212,IND,25
2026-03,32212,NPA,253
2026-03,32212,REP,297
2026-03,32216,AMF,32
2026-03,32216,ASP,18
2026-03,32216,BPP,31
2026-03,32216,CPF,50
2026-03,32216,CPP,23
2026-03,32216,CSV,85
2026-03,32216,DEM,6678
2026-03,32216,GRE,31
2026-03,32216,IND,453
2026-03,32216,LPF,99
2026-03,32216,NPA,5217
2026-03,32216,REP,8417
2026-03,32217,AMF,13
2026-03,32217,ASP,10
2026-03,32217,BPP,10
2026-03,32217,CPF,17
2026-03,32217,CSV,26
2026-03,32217,DEM,3669
2026-03,32217,IND,223
2026-03,32217,LPF,57
2026-03,32217,NPA,2629
2026-03,32217,REP,4968
2026-03,32218,AMF,86
2026-03,32218,ASP,62
2026-03,32218,BPP,66
2026-03,32218,CPF,128
2026-03,32218,CPP,68
2026-03,32218,CSV,240
2026-03,32218,DEM,21883
2026-03,32218,ECO,17
2026-03,32218,GRE,35
2026-03,32218,IND,952
2026-03,32218,LPF,138
2026-03,32218,NPA,8951
2026-03,32218,REP,12414
2026-03,322180921,DEM,11
2026-03,322181556,DEM,10
2026-03,322181562,DEM,10
2026-03,322182272,DEM,10
2026-03,322183557,DEM,12
2026-03,322183733,DEM,10
2026-03,322183736,DEM,11
2026-03,322184693,DEM,13
2026-03,322186901,DEM,10
2026-03,322186903,DEM,14
2026-03,322186905,DEM,13
2026-03,322188628,DEM,11
2026-03,322188633,DEM,13
2026-03,322188870,DEM,12
2026-03,322188883,DEM,11
2026-03,322189062,DEM,10
2026-03,322189114,DEM,13
2026-03,322189347,DEM,12
2026-03,322189603,DEM,10
2026-03,32219,AMF,22
2026-03,32219,ASP,15
2026-03,32219,BPP,11
2026-03,32219,CPF,25
2026-03,32219,CPP,12
2026-03,32219,CSV,46
2026-03,32219,DEM,5456
2026-03,32219,IND,193
2026-03,32219,LPF,17
2026-03,32219,NPA,1867
2026-03,32219,REP,2921
2026-03,322191879,DEM,11
2026-03,322192542,DEM,10
2026-03,322193094,DEM,10
2026-03,322194366,DEM,10
2026-03,32220,AMF,15
2026-03,32220,BPP,15
2026-03,32220,CPF,13
2026-03,32220,CPP,10
2026-03,32220,CSV,30
2026-03,32220,DEM,1985
2026-03,32220,IND,149
2026-03,32220,LPF,36
2026-03,32220,NPA,1481
2026-03,32220,REP,5012
2026-03,32221,AMF,23
2026-03,32221,ASP,14
2026-03,32221,BPP,25
2026-03,32221,CPF,49
2026-03,32221,CPP,14
2026-03,32221,CSV,82
2026-03,32221,DEM,7335
2026-03,32221,GRE,19
2026-03,32221,IND,436
2026-03,32221,LPF,66
2026-03,32221,NPA,4083
2026-03,32221,REP,8231
2026-03,322211091,DEM,11
2026-03,322212128,DEM,10
2026-03,322212132,DEM,10
2026-03,322212152,DEM,10
2026-03,32222,AMF,14
2026-03,32222,ASP,11
2026-03,32222,BPP,27
2026-03,32222,CPF,44
2026-03,32222,CPP,14
2026-03,32222,CSV,46
2026-03,32222,DEM,4374
2026-03,32222,GRE,11
2026-03,32222,IND,265
2026-03,32222,LPF,34
2026-03,32222,NPA,2611
2026-03,32222,REP,3920
2026-03,322222929,DEM,13
2026-03,32223,AMF,19
2026-03,32223,BPP,17
2026-03,32223,CPF,17
2026-03,32223,CSV,55
2026-03,32223,DEM,4133
2026-03,32223,GRE,14
2026-03,32223,IND,386
2026-03,32223,LPF,90
2026-03,32223,NPA,3936
2026-03,32223,REP,10429
2026-03,32224,AMF,19
2026-03,32224,ASP,11
2026-03,32224,BPP,20
2026-03,32224,CPF,38
2026-03,32224,CPP,12
2026-03,32224,CSV,85
2026-03,32224,DEM,6556
2026-03,32224,ECO,13
2026-03,32224,GRE,20
2026-03,32224,IND,676
2026-03,32224,LPF,105
2026-03,32224,NPA,6733
2026-03,32224,REP,12900
2026-03,32225,AMF,42
2026-03,32225,ASP,16
2026-03,32225,BPP,28
2026-03,32225,CPF,68
2026-03,32225,CPP,22
2026-03,32225,CSV,109
2026-03,32225,DEM,10398
2026-03,32225,GRE,41
2026-03,32225,IND,830
2026-03,32225,LPF,156
2026-03,32225,NPA,9099
2026-03,32225,REP,17203
2026-03,32226,AMF,20
2026-03,32226,ASP,10
2026-03,32226,BPP,11
2026-03,32226,CPF,33
2026-03,32226,CSV,59
2026-03,32226,DEM,4057
2026-03,32226,IND,338
2026-03,32226,LPF,79
2026-03,32226,NPA,3179
2026-03,32226,REP,7239
2026-03,32227,CSV,14
2026-03,32227,DEM,172
2026-03,32227,IND,24
2026-03,32227,NPA,268
2026-03,32227,REP,406
2026-03,32228,DEM,47
2026-03,32228,NPA,59
2026-03,32228,REP,81
2026-03,32233,AMF,25
2026-03,32233,ASP,11
2026-03,32233,BPP,10
2026-03,32233,CPF,33
2026-03,32233,CPP,15
2026-03,32233,CSV,50
2026-03,32233,DEM,4849
2026-03,32233,GRE,30
2026-03,32233,IND,449
2026-03,32233,LPF,77
2026-03,32233,NPA,4142
2026-03,32233,REP,7254
2026-03,32234,CPF,18
2026-03,32234,CSV,23
2026-03,32234,DEM,1127
2026-03,32234,IND,89
2026-03,32234,LPF,24
2026-03,32234,NPA,1011
2026-03,32234,REP,3324
2026-03,32244,AMF,59
2026-03,32244,ASP,33
2026-03,32244,BPP,84
2026-03,32244,CPF,109
2026-03,32244,CPP,35
2026-03,32244,CSV,160
2026-03,32244,DEM,13918
2026-03,32244,ECO,15
2026-03,32244,GRE,30
2026-03,32244,IND,869
2026-03,32244,LPF,141
2026-03,32244,NPA,8547
2026-03,32244,REP,11380
2026-03,322442158,DEM,17
2026-03,322443651,DEM,13
2026-03,322444571,DEM,13
2026-03,322445875,DEM,10
2026-03,322446911,DEM,10
2026-03,322448004,DEM,10
2026-03,322448109,DEM,10
2026-03,322448112,DEM,17
2026-03,32246,AMF,42
2026-03,32246,ASP,26
2026-03,32246,BPP,34
2026-03,32246,CPF,61
2026-03,32246,CPP,27
2026-03,32246,CSV,143
2026-03,32246,DEM,10038
2026-03,32246,ECO,19
2026-03,32246,GRE,39
2026-03,32246,IND,772
2026-03,32246,LPF,151
2026-03,32246,NPA,9339
2026-03,32246,REP,13119
2026-03,322461902,DEM,12
2026-03,32250,AMF,17
2026-03,32250,ASP,11
2026-03,32250,CPF,33
2026-03,32250,CPP,15
2026-03,32250,CSV,55
2026-03,32250,DEM,4813
2026-03,32250,GRE,22
2026-03,32250,IND,471
2026-03,32250,LPF,106
2026-03,32250,NPA,4643
2026-03,32250,REP,10969
2026-03,322502477,REP,10
2026-03,32254,AMF,23
2026-03,32254,ASP,11
2026-03,32254,BPP,10
2026-03,32254,CPF,23
2026-03,32254,CPP,14
2026-03,32254,CSV,35
2026-03,32254,DEM,4254
2026-03,32254,IND,135
2026-03,32254,LPF,12
2026-03,32254,NPA,1579
2026-03,32254,REP,1571
2026-03,322544234,DEM,10
2026-03,32256,AMF,58
2026-03,32256,ASP,29
2026-03,32256,BPP,44
2026-03,32256,CPF,58
2026-03,32256,CPP,39
2026-03,32256,CSV,137
2026-03,32256,DEM,11124
2026-03,32256,ECO,13
2026-03,32256,GRE,35
2026-03,32256,IND,934
2026-03,32256,LPF,128
2026-03,32256,NPA,9642
2026-03,32256,REP,13769
2026-03,322560284,DEM,10
2026-03,322561606,DEM,10
2026-03,322565896,DEM,10
2026-03,322568354,DEM,14
2026-03,32257,AMF,32
2026-03,32257,ASP,14
2026-03,32257,BPP,23
2026-03,32257,CPF,29
2026-03,32257,CPP,18
2026-03,32257,CSV,80
2026-03,32257,DEM,7008
2026-03,32257,GRE,18
2026-03,32257,IND,504
2026-03,32257,LPF,97
2026-03,32257,NPA,5883
2026-03,32257,REP,11098
2026-03,32258,AMF,26
2026-03,32258,ASP,12
2026-03,32258,BPP,14
2026-03,32258,CPF,28
2026-03,32258,CPP,16
2026-03,32258,CSV,78
2026-03,32258,DEM,6945
2026-03,32258,GRE,15
2026-03,32258,IND,626
2026-03,32258,LPF,103
2026-03,32258,NPA,6516
2026-03,32258,REP,11103
2026-03,322581758,DEM,15
2026-03,32259,AMF,48
2026-03,32259,ASP,15
2026-03,32259,BPP,21
2026-03,32259,CPF,38
2026-03,32259,CPP,23
2026-03,32259,CSV,147
2026-03,32259,DEM,8277
2026-03,32259,ECO,10
2026-03,32259,GRE,14
2026-03,32259,IND,1085
2026-03,32259,LPF,143
2026-03,32259,NPA,10717
2026-03,32259,REP,23422
2026-03,322591924,REP,10
2026-03,322591933,REP,11
2026-03,322591934,REP,10
2026-03,322592105,REP,11
2026-03,322592157,REP,12
2026-03,322592158,REP,11
2026-03,322592170,REP,10
2026-03,322592189,REP,10
2026-03,322592801,REP,14
2026-03,322592826,REP,10
2026-03,322592827,REP,13
2026-03,322592869,REP,15
2026-03,322592875,REP,12
2026-03,322592917,REP,12
2026-03,322592923,REP,19
2026-03,322592932,REP,10
2026-03,322592944,REP,11
2026-03,322592947,REP,10
2026-03,322592970,REP,11
2026-03,322592984,REP,14
2026-03,322592986,REP,10
2026-03,322593007,REP,11
2026-03,322593025,REP,10
2026-03,322593027,REP,14
2026-03,322593028,REP,10
2026-03,322593029,REP,11
2026-03,322593031,REP,12
2026-03,322593047,REP,11
2026-03,322593126,REP,16
2026-03,322593200,REP,10
2026-03,322593224,REP,12
2026-03,322593816,REP,10
2026-03,322593832,REP,11
2026-03,322594002,REP,11
2026-03,322594036,REP,10
2026-03,322594235,REP,13
2026-03,322594236,REP,13
2026-03,322594238,REP,18
2026-03,322594259,REP,14
2026-03,322594260,REP,11
2026-03,322594265,REP,14
2026-03,322594268,REP,19
2026-03,322594281,REP,11
2026-03,322594282,REP,12
2026-03,322594300,REP,14
2026-03,322594303,REP,11
2026-03,322594321,REP,13
2026-03,322594329,REP,14
2026-03,322594351,REP,10
2026-03,322594362,REP,13
2026-03,322594375,REP,11
2026-03,322594379,REP,13
2026-03,322594385,REP,16
2026-03,322594387,REP,10
2026-03,322594396,REP,12
2026-03,322594399,REP,10
2026-03,322594403,REP,16
2026-03,322594409,REP,14
2026-03,322594417,REP,12
2026-03,322594424,REP,11
2026-03,322594437,REP,11
2026-03,322594440,REP,15
2026-03,322594453,REP,11
2026-03,322594464,REP,11
2026-03,322594482,REP,11
2026-03,322594493,REP,17
2026-03,322594494,REP,14
2026-03,322594514,REP,12
2026-03,322594515,REP,15
2026-03,322594520,REP,11
2026-03,322594551,REP,10
2026-03,322594555,REP,10
2026-03,322594808,REP,10
2026-03,322595216,REP,13
2026-03,322595220,REP,10
2026-03,322595222,REP,12
2026-03,322595226,REP,13
2026-03,322595229,REP,13
2026-03,322595255,REP,12
2026-03,322595258,REP,10
2026-03,322595266,REP,12
2026-03,322595275,REP,12
2026-03,322595276,REP,17
2026-03,322595279,REP,14
2026-03,322595290,DEM,10
2026-03,322595290,REP,10
2026-03,322595405,REP,10
2026-03,322595450,REP,19
2026-03,322595476,REP,11
2026-03,322595483,REP,11
2026-03,322595486,REP,11
2026-03,322595487,REP,11
2026-03,322595913,REP,10
2026-03,322596295,REP,14
2026-03,322596901,REP,11
2026-03,322596916,REP,12
2026-03,322596919,REP,13
2026-03,322596929,NPA,10
2026-03,322596929,REP,13
2026-03,322597242,REP,10
2026-03,322597268,REP,12
2026-03,322597280,REP,19
2026-03,322597290,REP,13
2026-03,322597904,REP,29
2026-03,322597912,REP,11
2026-03,322597913,REP,16
2026-03,322597921,REP,11
2026-03,322597924,REP,24
2026-03,322597927,REP,11
2026-03,322597928,REP,12
2026-03,322597938,REP,17
2026-03,322597939,REP,11
2026-03,322597942,REP,11
2026-03,322597950,REP,11
2026-03,322597951,REP,13
2026-03,322597972,REP,11
2026-03,322597973,REP,15
2026-03,322597976,REP,22
2026-03,322597989,REP,11
2026-03,322597990,REP,17
2026-03,322598008,REP,12
2026-03,322598205,REP,11
2026-03,322598320,REP,14
2026-03,322598322,REP,10
2026-03,322598324,REP,10
2026-03,322598330,REP,12
2026-03,322598361,REP,10
2026-03,322598383,REP,15
2026-03,322598868,REP,13
2026-03,322598883,REP,10
2026-03,322598885,REP,16
2026-03,322598891,REP,10
2026-03,322598896,REP,10
2026-03,322598897,REP,11
2026-03,322598909,REP,10
2026-03,322598956,REP,10
2026-03,322598963,REP,19
2026-03,322598971,REP,13
2026-03,322598972,REP,14
2026-03,322598974,REP,12
2026-03,322599005,REP,12
2026-03,322599014,REP,16
2026-03,322599075,REP,12
2026-03,322599085,REP,11
2026-03,322599092,REP,10
2026-03,322599196,NPA,11
2026-03,322599202,REP,10
2026-03,322599216,REP,10
2026-03,322599225,REP,11
2026-03,322599232,REP,14
2026-03,322599235,REP,11
2026-03,322599242,REP,14
2026-03,322599293,REP,15
2026-03,32266,CSV,11
2026-03,32266,DEM,1283
2026-03,32266,IND,121
2026-03,32266,LPF,27
2026-03,32266,NPA,1209
2026-03,32266,REP,2747
2026-03,32277,AMF,25
2026-03,32277,ASP,15
2026-03,32277,BPP,23
2026-03,32277,CPF,31
2026-03,32277,CPP,13
2026-03,32277,CSV,55
2026-03,32277,DEM,7104
2026-03,32277,GRE,22
2026-03,32277,IND,361
2026-03,32277,LPF,70
2026-03,32277,NPA,4026
2026-03,32277,REP,5619
2026-03,322770800,DEM,10
2026-03,322776539,DEM,12
2026-03,322779426,DEM,13
2026-03,32301,AMF,16
2026-03,32301,ASP,15
2026-03,32301,BPP,13
2026-03,32301,CPF,34
2026-03,32301,CPP,11
2026-03,32301,CSV,43
2026-03,32301,DEM,10381
2026-03,32301,GRE,19
2026-03,32301,IND,381
2026-03,32301,LPF,54
2026-03,32301,NPA,4142
2026-03,32301,REP,3019
2026-03,323015151,DEM,11
2026-03,323016224,DEM,11
2026-03,323016945,DEM,10
2026-03,323016946,DEM,13
2026-03,32303,AMF,20
2026-03,32303,ASP,16
2026-03,32303,BPP,11
2026-03,32303,CPF,56
2026-03,32303,CPP,16
2026-03,32303,CSV,76
2026-03,32303,DEM,15906
2026-03,32303,GRE,44
2026-03,32303,IND,641
2026-03,32303,LPF,112
2026-03,32303,NPA,6709
2026-03,32303,PSL,10
2026-03,32303,REP,6883
2026-03,323033506,DEM,11
2026-03,323034543,DEM,13
2026-03,323034543,NPA,10
2026-03,323038967,DEM,10
2026-03,32304,AMF,17
2026-03,32304,ASP,11
2026-03,32304,BPP,12
2026-03,32304,CPF,49
2026-03,32304,CPP,19
2026-03,32304,CSV,54
2026-03,32304,DEM,14186
2026-03,32304,GRE,33
2026-03,32304,IND,717
2026-03,32304,LPF,90
2026-03,32304,NPA,7525
2026-03,32304,PSL,18
2026-03,32304,REP,5198
2026-03,323042119,DEM,11
2026-03,323042506,DEM,14
2026-03,323042512,DEM,12
2026-03,323044537,NPA,11
2026-03,323047904,REP,14
2026-03,32305,CPF,17
2026-03,32305,CSV,27
2026-03,32305,DEM,7842
2026-03,32305,GRE,11
2026-03,32305,IND,169
2026-03,32305,LPF,29
2026-03,32305,NPA,2139
2026-03,32305,REP,2454
2026-03,32306,DEM,1111
2026-03,32306,IND,78
2026-03,32306,NPA,918
2026-03,32306,REP,493
2026-03,32307,DEM,703
2026-03,32307,NPA,321
2026-03,32308,CPF,18
2026-03,32308,CSV,36
2026-03,32308,DEM,7486
2026-03,32308,IND,294
2026-03,32308,LPF,52
2026-03,32308,NPA,3151
2026-03,32308,REP,4730
2026-03,32309,AMF,11
2026-03,32309,CPF,22
2026-03,32309,CSV,43
2026-03,32309,DEM,8974
2026-03,32309,GRE,11
2026-03,32309,IND,437
2026-03,32309,LPF,70
2026-03,32309,NPA,4311
2026-03,32309,REP,9537
2026-03,32310,CPF,11
2026-03,32310,CSV,29
2026-03,32310,DEM,4832
2026-03,32310,IND,141
2026-03,32310,LPF,16
2026-03,32310,NPA,2092
2026-03,32310,REP,2282
2026-03,32311,AMF,10
2026-03,32311,CPF,15
2026-03,32311,CSV,42
2026-03,32311,DEM,6667
2026-03,32311,GRE,11
2026-03,32311,IND,286
2026-03,32311,LPF,45
2026-03,32311,NPA,3385
2026-03,32311,REP,4065
2026-03,323112710,DEM,10
2026-03,32312,CPF,25
2026-03,32312,CSV,22
2026-03,32312,DEM,8324
2026-03,32312,GRE,17
2026-03,32312,IND,452
2026-03,32312,LPF,82
2026-03,32312,NPA,4887
2026-03,32312,REP,10050
2026-03,323121554,REP,10
2026-03,323122291,DEM,12
2026-03,323125055,DEM,10
2026-03,323125242,REP,10
2026-03,32313,DEM,174
2026-03,32313,IND,16
2026-03,32313,NPA,143
2026-03,32313,REP,97
2026-03,32317,CSV,15
2026-03,32317,DEM,4670
2026-03,32317,IND,213
2026-03,32317,LPF,34
2026-03,32317,NPA,2185
2026-03,32317,REP,4276
2026-03,32320,CSV,12
2026-03,32320,DEM,1197
2026-03,32320,IND,70
2026-03,32320,NPA,417
2026-03,32320,REP,969
2026-03,32321,DEM,887
2026-03,32321,NPA,327
2026-03,32321,REP,1889
2026-03,32322,DEM,464
2026-03,32322,IND,59
2026-03,32322,NPA,361
2026-03,32322,REP,1180
2026-03,32323,DEM,98
2026-03,32323,NPA,86
2026-03,32323,REP,299
2026-03,32324,CSV,11
2026-03,32324,DEM,1536
2026-03,32324,IND,20
2026-03,32324,NPA,313
2026-03,32324,REP,621
2026-03,32327,AMF,49
2026-03,32327,ASP,25
2026-03,32327,CPF,48
2026-03,32327,CPP,28
2026-03,32327,CSV,133
2026-03,32327,DEM,5756
2026-03,32327,GRE,12
2026-03,32327,IND,476
2026-03,32327,LPF,76
2026-03,32327,NPA,3902
2026-03,32327,REP,12001
2026-03,32328,CSV,14
2026-03,32328,DEM,646
2026-03,32328,IND,74
2026-03,32328,NPA,387
2026-03,32328,REP,1641
2026-03,32331,DEM,1115
2026-03,32331,IND,27
2026-03,32331,NPA,362
2026-03,32331,REP,1402
2026-03,32332,DEM,887
2026-03,32332,NPA,68
2026-03,32332,REP,36
2026-03,32333,CSV,12
2026-03,32333,DEM,4304
2026-03,32333,IND,121
2026-03,32333,LPF,24
2026-03,32333,NPA,1175
2026-03,32333,REP,2938
2026-03,32334,DEM,327
2026-03,32334,NPA,111
2026-03,32334,REP,797
2026-03,32336,DEM,437
2026-03,32336,IND,19
2026-03,32336,NPA,108
2026-03,32336,REP,472
2026-03,32340,DEM,3107
2026-03,32340,IND,34
2026-03,32340,LPF,13
2026-03,32340,NPA,783
2026-03,32340,REP,2559
2026-03,32343,DEM,2124
2026-03,32343,IND,25
2026-03,32343,NPA,280
2026-03,32343,REP,111
2026-03,32344,AMF,11
2026-03,32344,CSV,12
2026-03,32344,DEM,3518
2026-03,32344,IND,130
2026-03,32344,LPF,14
2026-03,32344,NPA,1071
2026-03,32344,REP,4013
2026-03,32346,DEM,310
2026-03,32346,IND,35
2026-03,32346,NPA,258
2026-03,32346,REP,895
2026-03,32347,CPF,17
2026-03,32347,CSV,21
2026-03,32347,DEM,1419
2026-03,32347,IND,59
2026-03,32347,NPA,517
2026-03,32347,REP,3049
2026-03,32348,AMF,15
2026-03,32348,CPF,16
2026-03,32348,CSV,23
2026-03,32348,DEM,1853
2026-03,32348,IND,58
2026-03,32348,LPF,13
2026-03,32348,NPA,712
2026-03,32348,REP,3611
2026-03,32350,DEM,253
2026-03,32350,NPA,158
2026-03,32350,REP,668
2026-03,32351,AMF,10
2026-03,32351,CPF,20
2026-03,32351,CSV,23
2026-03,32351,DEM,7871
2026-03,32351,IND,94
2026-03,32351,LPF,19
2026-03,32351,NPA,1250
2026-03,32351,REP,1903
2026-03,32352,DEM,3089
2026-03,32352,IND,35
2026-03,32352,NPA,411
2026-03,32352,REP,589
2026-03,32355,DEM,46
2026-03,32355,NPA,52
2026-03,32355,REP,174
2026-03,32356,DEM,18
2026-03,32356,NPA,12
2026-03,32356,REP,58
2026-03,32358,DEM,497
2026-03,32358,IND,21
2026-03,32358,NPA,276
2026-03,32358,REP,1055
2026-03,32359,DEM,216
2026-03,32359,IND,26
2026-03,32359,NPA,180
2026-03,32359,REP,1141
2026-03,32360,DEM,10
2026-03,32401,AMF,35
2026-03,32401,ASP,21
2026-03,32401,CPF,25
2026-03,32401,CPP,18
2026-03,32401,CSV,58
2026-03,32401,DEM,4547
2026-03,32401,GRE,15
2026-03,32401,IND,256
2026-03,32401,LPF,80
2026-03,32401,NPA,2935
2026-03,32401,REP,5626
2026-03,32403,DEM,123
2026-03,32403,IND,12
2026-03,32403,NPA,186
2026-03,32403,REP,267
2026-03,32404,AMF,61
2026-03,32404,ASP,24
2026-03,32404,BPP,32
2026-03,32404,CPF,76
2026-03,32404,CPP,28
2026-03,32404,CSV,178
2026-03,32404,DEM,6176
2026-03,32404,ECO,12
2026-03,32404,GRE,28
2026-03,32404,IND,629
2026-03,32404,LPF,153
2026-03,32404,NPA,6514
2026-03,32404,REP,15739
2026-03,324046199,REP,10
2026-03,32405,AMF,28
2026-03,32405,ASP,22
2026-03,32405,BPP,14
2026-03,32405,CPF,46
2026-03,32405,CPP,15
2026-03,32405,CSV,103
2026-03,32405,DEM,4115
2026-03,32405,GRE,30
2026-03,32405,IND,427
2026-03,32405,LPF,110
2026-03,32405,NPA,4137
2026-03,32405,REP,10593
2026-03,32407,AMF,25
2026-03,32407,ASP,14
2026-03,32407,CPF,33
2026-03,32407,CPP,16
2026-03,32407,CSV,91
2026-03,32407,DEM,1868
2026-03,32407,GRE,13
2026-03,32407,IND,296
2026-03,32407,LPF,69
2026-03,32407,NPA,2598
2026-03,32407,REP,6494
2026-03,32408,AMF,28
2026-03,32408,CPF,27
2026-03,32408,CSV,68
2026-03,32408,DEM,2006
2026-03,32408,GRE,21
2026-03,32408,IND,270
2026-03,32408,LPF,60
2026-03,32408,NPA,2830
2026-03,32408,REP,8072
2026-03,324087210,REP,10
2026-03,324087213,REP,16
2026-03,324087215,REP,14
2026-03,324087247,REP,15
2026-03,324087248,REP,13
2026-03,324087261,REP,10
2026-03,324087264,REP,24
2026-03,324087266,REP,15
2026-03,324087280,REP,10
2026-03,324087286,REP,10
2026-03,32409,AMF,16
2026-03,32409,CPF,16
2026-03,32409,CSV,40
2026-03,32409,DEM,971
2026-03,32409,IND,164
2026-03,32409,LPF,26
2026-03,32409,NPA,1357
2026-03,32409,REP,5547
2026-03,32413,AMF,20
2026-03,32413,CPF,31
2026-03,32413,CPP,15
2026-03,32413,CSV,80
2026-03,32413,DEM,2254
2026-03,32413,GRE,17
2026-03,32413,IND,396
2026-03,32413,LPF,66
2026-03,32413,NPA,3027
2026-03,32413,REP,9834
2026-03,32420,CSV,11
2026-03,32420,DEM,286
2026-03,32420,IND,23
2026-03,32420,NPA,243
2026-03,32420,REP,1219
2026-03,32421,DEM,611
2026-03,32421,IND,22
2026-03,32421,NPA,336
2026-03,32421,REP,1745
2026-03,32423,DEM,309
2026-03,32423,NPA,84
2026-03,32423,REP,499
2026-03,32424,DEM,1029
2026-03,32424,IND,18
2026-03,32424,NPA,371
2026-03,32424,REP,1743
2026-03,32425,CPF,21
2026-03,32425,CSV,22
2026-03,32425,DEM,1188
2026-03,32425,IND,113
2026-03,32425,LPF,19
2026-03,32425,NPA,1102
2026-03,32425,REP,5828
2026-03,32426,DEM,442
2026-03,32426,IND,11
2026-03,32426,NPA,78
2026-03,32426,REP,138
2026-03,32427,DEM,218
2026-03,32427,NPA,119
2026-03,32427,REP,471
2026-03,32428,AMF,16
2026-03,32428,CPF,18
2026-03,32428,CSV,41
2026-03,32428,DEM,1927
2026-03,32428,IND,169
2026-03,32428,LPF,27
2026-03,32428,NPA,1634
2026-03,32428,REP,7396
2026-03,324289112,REP,11
2026-03,324289801,REP,23
2026-03,324289805,REP,12
2026-03,324289807,REP,10
2026-03,32430,DEM,200
2026-03,32430,NPA,86
2026-03,32430,REP,555
2026-03,32431,CPF,10
2026-03,32431,CSV,12
2026-03,32431,DEM,915
2026-03,32431,IND,34
2026-03,32431,NPA,410
2026-03,32431,REP,2029
2026-03,32433,DEM,73
2026-03,32433,NPA,131
2026-03,32433,REP,196
2026-03,324331374,REP,13
2026-03,324331512,REP,12
2026-03,324332059,DEM,11
2026-03,324333202,REP,13
2026-03,324333207,REP,12
2026-03,324333509,REP,10
2026-03,324333532,REP,11
2026-03,324333547,REP,12
2026-03,324333556,REP,10
2026-03,324333560,REP,10
2026-03,324333570,REP,10
2026-03,324333583,REP,11
2026-03,324334050,REP,11
2026-03,324334054,REP,11
2026-03,324334077,REP,10
2026-03,324334078,REP,11
2026-03,324334516,REP,15
2026-03,324334710,REP,11
2026-03,324334717,REP,12
2026-03,324334866,REP,10
2026-03,324334936,REP,12
2026-03,324334990,REP,13
2026-03,324335014,REP,10
2026-03,324335385,REP,10
2026-03,324336549,REP,14
2026-03,324336591,REP,10
2026-03,324337071,DEM,12
2026-03,324337071,NPA,31
2026-03,324337071,REP,81
2026-03,324337099,REP,11
2026-03,324337537,REP,14
2026-03,324337597,REP,11
2026-03,324337612,REP,18
2026-03,324337632,REP,13
2026-03,324337975,REP,11
2026-03,324338168,REP,14
2026-03,324338535,REP,20
2026-03,324338552,REP,12
2026-03,324338579,REP,11
2026-03,324339032,REP,14
2026-03,324339076,REP,10
2026-03,324339092,NPA,11
2026-03,324339092,REP,11
2026-03,32435,DEM,52
2026-03,32435,NPA,72
2026-03,32435,REP,83
2026-03,324352185,DEM,15
2026-03,324353034,DEM,11
2026-03,324354497,REP,12
2026-03,324354798,REP,10
2026-03,324354903,REP,18
2026-03,324355692,REP,10
2026-03,324356025,REP,13
2026-03,324356026,REP,10
2026-03,324357835,REP,12
2026-03,324357840,REP,13
2026-03,324357850,REP,10
2026-03,324357851,REP,12
2026-03,32437,DEM,124
2026-03,32437,NPA,77
2026-03,32437,REP,200
2026-03,32438,CSV,22
2026-03,32438,DEM,401
2026-03,32438,IND,52
2026-03,32438,LPF,11
2026-03,32438,NPA,625
2026-03,32438,REP,1616
2026-03,32439,DEM,49
2026-03,32439,NPA,119
2026-03,32439,REP,159
2026-03,324390107,REP,20
2026-03,324390108,REP,17
2026-03,324390110,REP,14
2026-03,324390160,REP,16
2026-03,324390260,REP,10
2026-03,324390267,REP,14
2026-03,324390268,REP,12
2026-03,324390270,REP,17
2026-03,324390278,REP,11
2026-03,324390299,REP,19
2026-03,324390300,REP,15
2026-03,324390320,REP,13
2026-03,324390360,REP,13
2026-03,324390377,REP,12
2026-03,324390378,REP,11
2026-03,324390379,REP,11
2026-03,324390380,REP,15
2026-03,324390705,REP,11
2026-03,324390706,REP,24
2026-03,324390707,REP,14
2026-03,324390708,REP,18
2026-03,324392139,REP,13
2026-03,324392162,REP,10
2026-03,324392164,REP,11
2026-03,324392168,REP,16
2026-03,324392169,REP,11
2026-03,324392212,REP,12
2026-03,324392280,REP,13
2026-03,324392282,REP,18
2026-03,324392284,REP,11
2026-03,324392286,REP,12
2026-03,324392289,REP,21
2026-03,324392292,REP,14
2026-03,324392293,REP,18
2026-03,324392294,REP,12
2026-03,324392295,REP,12
2026-03,324392296,REP,14
2026-03,324392297,REP,13
2026-03,324392330,REP,11
2026-03,324392333,REP,14
2026-03,324392337,REP,20
2026-03,324392338,REP,18
2026-03,324392340,REP,14
2026-03,324392341,REP,22
